FID,name,tourism,longitude,latitude,Province
407,Underground River,attraction,120.9049988,17.0846996,Mountain Province
408,"Pier 7, Roble Shipyard, F.F.",attraction,123.9309998,10.3139,Cebu
409,Blue Mountain Resort,attraction,121.0309982,14.8781996,Bulacan
410,LCT Star II,attraction,123.9309998,10.3129997,Cebu
411,Del Carmen Beach,attraction,122.9440002,14.1768999,Camarines Norte
412,Mummy Cave,attraction,120.7770004,16.6557999,Benguet
413,GK little Baguio,attraction,126.1080017,7.3088899,Compostela Valley
414,Bahay ni Ayang,attraction,121.0719986,14.6775999,Metro Manila
415,Anchorage Area / @1225H,attraction,124.7900009,10.6695995,Leyte
416,Lake Naujan,attraction,121.3659973,13.2248001,Oriental Mindoro
417,Lubao International Hot Air Balloon Festival,attraction,120.5070038,14.8814001,Pampanga
418,Mount Pinatubo Crater Lake,attraction,120.3499985,15.1480999,Zambales
419,Villa Aloncia Inland Resort,attraction,125.7789993,7.4499698,Davao del Norte
420,chapel,attraction,120.1139984,12.0297003,Palawan
421,"Naval, Biliran / RoRo",attraction,124.3880005,11.5591002,Biliran
422,Matmic Doria Place,attraction,121.1880035,14.6187,Rizal
423,Caliraya lake beach resort,attraction,121.4919968,14.3306999,Laguna
424,Ocean Adventure,attraction,120.2529984,14.7644997,Bataan
425,Hilongos Acacia Tree,attraction,124.7480011,10.3734999,Leyte
426,San Lucas Arcade,attraction,124.6159973,8.4593496,Misamis Oriental
427,Upland rice site,attraction,124.637001,11.0684996,Leyte
428,Rainfed Rice Site,attraction,124.5849991,11.0396996,Leyte
429,Upland rice site,attraction,124.5210037,11.1028996,Leyte
430,Floating Cottages,attraction,124.7040024,11.0646,Leyte
431,Francisco Moralde's place,attraction,124.6080017,11.0496998,Leyte
432,M/V Eva Jocelyn Typhoon Yolanda Memorial,attraction,124.9909973,11.2524004,Leyte
433,Raymond's house,attraction,122.9759979,10.6681995,Negros Occidental
434,Coal-fired Steam Locomotive,attraction,120.3339996,16.0435009,Pangasinan
435,Bitaog Centennial Tree,attraction,125.5350037,9.0656404,Agusan del Norte
436,Upland Rice Site,attraction,120.7549973,13.0528002,Occidental Mindoro
437,Upland Rice Site,attraction,120.7699966,13.0565996,Occidental Mindoro
438,Upland Rice Site,attraction,120.7699966,13.0566998,Occidental Mindoro
439,Upland Rice Site,attraction,120.7699966,13.0572004,Occidental Mindoro
440,Upland Rice Site,attraction,120.7860031,13.0622997,Occidental Mindoro
441,Clock tower,attraction,120.6070023,13.2213001,Occidental Mindoro
442,"Upland Rice Site, Sitio Calomintao, Brgy. Alacaak",attraction,120.7399979,13.1613998,Occidental Mindoro
443,Enchanted Island,attraction,124.7519989,11.6280003,Samar
444,kaitulari ecopark,attraction,123.1139984,10.2967997,Negros Occidental
445,Anchors Away,attraction,121.0950012,14.2831001,Laguna
446,Space Shuttle,attraction,121.0940018,14.2814999,Laguna
447,Jungle Log Jam,attraction,121.0940018,14.2826996,Laguna
448,Rio Grande Rapids,attraction,121.0960007,14.2817001,Laguna
449,Fantasy Farm,attraction,121.3160019,14.1604996,Laguna
450,Mina's Resort,attraction,123.7429962,13.1883001,Albay
451,First Mactan Bridge,attraction,123.9570007,10.3177004,Cebu
452,Marilima Beach,attraction,124.1689987,13.5368004,Catanduanes
453,Batag White Beach,attraction,124.163002,13.5411997,Catanduanes
454,Mamangal White Sand Beach,attraction,124.1520004,13.5530996,Catanduanes
455,Joncor Building,attraction,120.9820023,14.5761003,Metro Manila
456,1618 Office,attraction,120.9789963,14.6118002,Metro Manila
457,Zoom International,attraction,121.0009995,14.6016998,Metro Manila
458,Trade Master Reaources Corp,attraction,120.9909973,14.4484997,Metro Manila
459,Sitio La Presa,attraction,120.5650024,16.3554993,Benguet
460,Masungi Eco Reserve,attraction,121.3199997,14.6051998,Rizal
461,Manila Chemical Center Inc,attraction,120.9960022,14.6341,Metro Manila
462,Cadillac Shirt Manufacturing,attraction,120.9940033,14.6339998,Metro Manila
463,Manjuyod  Sandbar,attraction,123.1650009,9.6143398,Negros Oriental
464,Dynamics Devt Trade & General Services,attraction,121.0070038,14.6775999,Metro Manila
465,Super Dough Food & Catering Corp,attraction,121.0100021,14.6605997,Metro Manila
466,Rizal Beach,attraction,124.1340027,12.8919001,Sorsogon
467,Regan Industrial Sales Inc,attraction,121.0029984,14.6512003,Metro Manila
468,Polyman Manufacturing Corporation,attraction,120.9589996,14.6878996,Metro Manila
469,Salao Jasmin,attraction,121.0490036,14.6653996,Metro Manila
470,Wood Carvers Village,attraction,120.5559998,16.4078007,Benguet
471,Jurry's Garden,attraction,125.4759979,9.71875,Surigao del Norte
472,Jurry's Garden,attraction,125.473999,9.71873,Surigao del Norte
473,Anchorage Area At Manila - (Baseco),attraction,120.9400024,14.5707998,Metro Manila
474,Venus Resort,attraction,120.9209976,15.5998001,Nueva Ecija
475,Oslob whale watching,attraction,123.3929977,9.4848604,Cebu
476,Daet-Manila Signage,attraction,122.3730011,14.0741997,Camarines Norte
477,"I Love Daet"""" Signage",attraction,122.9830017,14.1352997,Camarines Norte
478,"Bless Amare Sunrise, Retreat Center and Resort",attraction,123.6039963,8.6698904,Misamis Occidental
479,Binalayan Hidden Falls,attraction,123.3069992,9.51612,Cebu
480,Mermaid by the Sea,attraction,121.9339981,13.9976997,Quezon
481,Inambakan Falls,attraction,123.3389969,9.5686798,Cebu
482,CSI,attraction,123.9369965,10.3627996,Cebu
483,CSI Waiting Shade,attraction,123.9369965,10.3627996,Cebu
484,Boardwalk,attraction,123.8059998,8.48979,Misamis Occidental
485,Public Pool,attraction,123.7969971,8.4928598,Misamis Occidental
486,Peewee Beach Resort,attraction,123.2229996,13.3327999,Camarines Sur
487,Iriga (Mt. Asog) Trail,attraction,123.4229965,13.4362001,Camarines Sur
488,"Purok Bougainvilla, Sitio Mangahan, Canduman, Mandaue City 6014",attraction,123.9369965,10.3627996,Cebu
489,NAHARA RESORT,attraction,120.8499985,14.3331003,Cavite
490,wilrose mabini,attraction,120.8949966,14.3661003,Cavite
491,Laswitan Lagoon,attraction,126.1920013,9.3121004,Surigao del Sur
492,Energy World,attraction,120.9789963,14.6450996,Metro Manila
493,Bahay ni kabo,attraction,120.7389984,14.8416004,Bulacan
494,Biak na Bato,attraction,121.2139969,14.4159002,Rizal
495,Auditorium,attraction,125.3010025,12.3178997,Northern Samar
496,Bungan Island,attraction,124.3580017,10.2700996,Bohol
497,Golden Sun Bldg,attraction,121.0350037,14.6574001,Metro Manila
498,East Riverside Industries,attraction,121.0210037,14.6400003,Metro Manila
499,Nasipit Lovers Lane,attraction,125.3339996,8.9683905,Agusan del Norte
500,Power Crest,attraction,120.9800034,14.6014996,Metro Manila
501,"ayangan, sibunag",attraction,122.5830002,10.5337,Guimaras
502,Siargao Island,attraction,126.0429993,9.8666401,Surigao del Norte
503,Boracay,attraction,122.0569992,12.4305,Romblon
504,San Isidro Lagoon,attraction,124.5469971,10.7641001,Cebu
505,Barko Barko,attraction,123.776001,8.4694996,Misamis Occidental
506,Perk Zoo,attraction,124.4540024,10.0115995,Bohol
507,Alphasign Advertising,attraction,121.0410004,14.7257996,Metro Manila
508,Alegria's house,attraction,121.3420029,14.1763,Laguna
509,Parklane Commercial Inc,attraction,120.9830017,14.6098003,Metro Manila
510,"Bohol Light Company, Inc.",attraction,123.862999,9.6439896,Bohol
511,Bacolod Bsc,attraction,122.9499969,10.6639004,Negros Occidental
512,Mandalagan MSC,attraction,122.9570007,10.6866999,Negros Occidental
513,Svana Kennel,attraction,120.9079971,14.2792997,Cavite
514,Secret beach,attraction,119.2809982,11.1773996,Palawan
515,Big Lagoon,attraction,119.3209991,11.1550999,Palawan
516,Skeleton Wreck,attraction,120.1920013,11.9413004,Palawan
517,Resort,attraction,121.1579971,14.6070995,Rizal
518,Union Port,attraction,124.526001,10.0531998,Bohol
519,Casilyn Cove,attraction,120.3639984,14.6257,Bataan
520,Tobac Falls,attraction,120.9769974,16.8141003,Ifugao
521,Rafols house,attraction,123.2829971,9.3176098,Negros Oriental
522,Rainforest Park Cebu,attraction,123.9169998,10.3261003,Cebu
523,Cebu Kartzone,attraction,123.9189987,10.3243999,Cebu
524,Concord Metal Corporation,attraction,120.9810028,14.6451998,Metro Manila
525,Global Nexus Corporation,attraction,120.9919968,14.5679998,Metro Manila
526,Baywalk strip,attraction,124.3830032,10.6461,Cebu
527,Tao philippines,attraction,119.3980026,11.1645002,Palawan
528,Shapes Body,attraction,121.0400009,14.6323996,Metro Manila
529,Elixer Multi-Purpose Cooperation,attraction,121.0329971,14.6606998,Metro Manila
530,the rock garden resort,attraction,125.1760025,6.1484599,South Cotabato
531,palm tree resort,attraction,120.2590027,14.8511,Zambales
532,Sea of Clouds,attraction,124.2320023,9.9187498,Bohol
533,ferretville subdivision,attraction,121.1740036,14.5787001,Rizal
534,Danny's ice cream cooler & mixer shop,attraction,121.1600037,13.9624996,Batangas
535,Fountain Park,attraction,122.5510025,10.7131004,Iloilo
536,Pet Net Warehouse,attraction,121.0179977,14.4860001,Metro Manila
537,Great Seas Mariners training and Assessment center GSM,attraction,120.987999,14.6058998,Metro Manila
538,Lifebank Center for Bayanihan Economics,attraction,121.0080032,14.9273996,Bulacan
539,Osi viado,attraction,120.612999,17.5991001,Abra
540,Dheng Barbadillo's House,attraction,120.612999,17.5998993,Abra
541,Alvin Corsini,attraction,120.612999,17.5991001,Abra
542,ARCANGEL RESIDENCE,attraction,120.7320023,17.6889992,Abra
543,Mitz Witteman,attraction,120.7330017,17.6900005,Abra
544,faura,attraction,120.9860001,14.5798998,Metro Manila
545,DC Park,attraction,120.9570007,14.3288002,Cavite
546,Asian Entertainment Building,attraction,120.9940033,14.5300999,Metro Manila
547,Bench Warehouse,attraction,121.0490036,14.4813995,Metro Manila
548,Paintball,attraction,119.4290009,11.2995005,Palawan
549,Shangri-La Resort And Spa,attraction,120.9889984,14.4937,Metro Manila
550,Moks Haus,attraction,121.1100006,15.5523996,Nueva Ecija
551,Divine Mercy 14 Station,attraction,121.1100006,15.5551996,Nueva Ecija
552,Ubong Cave,attraction,122.4430008,9.6230497,Negros Occidental
553,Maribojoc Mangrove Firefly,attraction,123.8769989,9.7297201,Bohol
554,Tarsier,attraction,124.0910034,9.67624,Bohol
555,Dona Eusebia Rodriguez Bldg,attraction,120.9889984,14.4937,Metro Manila
556,Katungkulan Beach Resort,attraction,120.6299973,14.2673998,Cavite
557,Results Manila Q Plaza,attraction,121.1039963,14.6195002,Metro Manila
558,Moks Palace,attraction,121.1100006,15.5523005,Nueva Ecija
559,Paraiso de Palani beach resort,attraction,123.197998,12.0461998,Masbate
560,ASA Puerto,attraction,118.7559967,9.7768202,Palawan
561,UNO VERA,attraction,120.9280014,14.4042997,Cavite
562,Gensan Shipyard,attraction,125.098999,5.9546599,Sarangani
563,Samar Island Nature Park (SINP),attraction,125.3399963,11.8938999,Eastern Samar
564,Sidetrip  brgy Gines,attraction,122.5159988,11.0883999,Iloilo
565,Superior  Maintenance Services Inc,attraction,121.026001,14.4487,Metro Manila
566,Dimensional Service Corp,attraction,121.0189972,14.4497995,Metro Manila
567,El Nido Taraw ferrata canopy walk.,attraction,119.3899994,11.1775999,Palawan
568,UNO VERA,attraction,120.9280014,14.4014997,Cavite
569,Prime Pacific Inc,attraction,121.026001,14.6478996,Metro Manila
570,City Service Corporation,attraction,120.9929962,14.5483999,Metro Manila
571,Orchard Valley Resort,attraction,120.6669998,15.3283005,Tarlac
572,Den's Place,attraction,121.0719986,14.5507002,Metro Manila
573,Magnate Food Inc,attraction,120.9850006,14.6491003,Metro Manila
574,Dauin Marine Sanctuary,attraction,123.2659988,9.1855497,Negros Oriental
575,Lugnason Falls,attraction,123.5339966,9.1480799,Siquijor
576,Balay ni Mark Anthony Aigato,attraction,123.5490036,10.8347998,Negros Occidental
577,Old poblacion plaza,attraction,123.552002,10.8334999,Negros Occidental
578,Escalante City Rotunda,attraction,123.4990005,10.8414001,Negros Occidental
579,Yoki's Farm,attraction,120.8799973,14.1243,Cavite
580,"Waterfalls Entrance, P100 pp",attraction,118.887001,10.2035999,Palawan
581,Bucari White Rock,attraction,122.2919998,10.8723001,Iloilo
582,Tangke swimming pool,attraction,124.3119965,8.4958096,Misamis Oriental
583,Kingfisher park,attraction,120.1259995,12.0256004,Palawan
584,Zion Hacker Zone,attraction,121.2659988,14.5237999,Rizal
585,Buka Beach,attraction,123.8339996,8.4321804,Misamis Occidental
586,Oro Zipline,attraction,123.7519989,8.4619999,Misamis Occidental
587,Sinanduloy Cultural Center,attraction,123.7509995,8.0599699,Misamis Occidental
588,Toledo Street,attraction,120.8560028,15.3032999,Nueva Ecija
589,ASA SAN RAFAEL,attraction,118.9660034,9.9860401,Palawan
590,MM Rodriguez Enterprises,attraction,121.0650024,14.6969995,Metro Manila
591,CIBI II Philippines,attraction,121.0080032,14.5625,Metro Manila
592,Matt Alee's Place,attraction,121.0719986,15.3449001,Nueva Ecija
593,Nanay luz brother,attraction,124.961998,11.2894001,Leyte
594,ThePlace,attraction,122.8030014,9.3651199,Negros Oriental
595,Asa Coron mother,attraction,120.2060013,12.0001001,Palawan
596,Japanese Tunnel,attraction,121.9769974,20.4405003,Batanes
597,Japanese War Tunnel,attraction,121.887001,17.1399994,Isabela
598,The White House,attraction,120.5930023,18.1979008,Ilocos Norte
599,San Pedro Country Farm Resort & Events Cente Inc.,attraction,125.9670029,9.3503504,Surigao del Sur
600,Guerrero Cove,attraction,124.401001,8.5962801,Misamis Oriental
601,El Pueblo Salvador,attraction,121.5019989,14.2578001,Laguna
602,Natures Park,attraction,123.5999985,9.8799801,Cebu
603,Balay ni Badang,attraction,123.6299973,10.0909004,Cebu
604,Sabang Cliffs,attraction,125.7249985,6.9748998,Davao del Norte
605,Pueblo El Salvador Nature Park,attraction,121.5019989,14.2580996,Laguna
606,Clark Sun Valley Golf & Country Club,attraction,120.4869995,15.1791,Pampanga
607,Asa Culion,attraction,120.0210037,11.8934002,Palawan
608,"Island Buzz Philipines(SUP,kayak,boards rental)",attraction,124.0189972,10.3032999,Cebu
609,Small Lagoon,attraction,119.3209991,11.1564999,Palawan
610,Asa Busuanga (coron sat),attraction,119.9369965,12.1309996,Palawan
611,Rizal park,attraction,122.6880035,11.2630997,Capiz
612,Bisay waterfalls,attraction,120.4049988,14.5792999,Bataan
613,Pawikan Conservation Center,attraction,120.2949982,14.6526003,Bataan
614,Parque de Amor,attraction,120.0619965,15.0604,Zambales
615,sarminian resorts,attraction,126.0009995,8.3800297,Agusan del Sur
616,Camp Baculi,attraction,121.6309967,13.9519997,Quezon
617,Marine Sanctuary,attraction,119.1330032,10.4946003,Palawan
618,rio playa beach,attraction,119.9179993,12.1529999,Palawan
619,3 Big Old Bells,attraction,123.8209991,8.1370497,Misamis Occidental
620,Naomi's Botanical Garden,attraction,123.8249969,8.15133,Misamis Occidental
621,Sinagtala Farm Resort & Adventure Park,attraction,120.4260025,14.7594004,Bataan
622,Matt Alee's,attraction,121.0719986,15.3448,Nueva Ecija
623,CBC Carloc,attraction,123.887001,10.2946997,Cebu
624,Three stones,attraction,123.8610001,9.6330204,Bohol
625,Cabagnow Cave Pool,attraction,124.5699997,9.7333603,Bohol
626,"Lobo feb5,2017",attraction,121.2249985,13.6382999,Batangas
627,Sgot here,attraction,121.223999,13.6288996,Batangas
628,Kyanus hause...brgy calaasan,attraction,124.8570023,11.2365999,Leyte
629,Papunton,attraction,118.7099991,9.9175396,Palawan
630,beaches hide by the cliff,attraction,123.7900009,11.1471004,Cebu
631,hide paradise beach,attraction,123.7819977,11.1463003,Cebu
632,ASA Sofronio Española,attraction,117.9950027,8.9623604,Palawan
633,ASA NARRA,attraction,118.3939972,9.2642097,Palawan
634,Macagtas Dam,attraction,124.6330032,12.4757996,Northern Samar
635,martessem,attraction,121.1500015,14.6140003,Rizal
636,Mahayahay Beach,attraction,123.6070023,9.8747797,Cebu
637,My Shopping Place,attraction,123.552002,9.8372097,Cebu
638,Bucana beach resort,attraction,120.7089996,14.2905998,Cavite
639,Sunrise cove beach resort,attraction,120.6669998,13.7735004,Batangas
640,Iwahig penal facility.  Prison,attraction,118.6610031,9.7432604,Palawan
641,Crystal Cove,attraction,121.9570007,11.9421997,Aklan
642,Pasadena parangai,attraction,119.4369965,11.2670002,Palawan
643,Makinit - hot spring,attraction,119.4449997,11.2909002,Palawan
644,ASA ROXAS,attraction,119.3339996,10.3163996,Palawan
645,beach with a lot of star fishes,attraction,119.1869965,10.4312,Palawan
646,farm dapdap,attraction,121.5660019,14.0546999,Quezon
647,Lapinig Pantalan,attraction,125.3079987,12.3158998,Northern Samar
648,balangagn cave,attraction,120.9140015,17.0464993,Mountain Province
649,abang falls,attraction,120.7919998,18.5098991,Ilocos Norte
650,Sundial,attraction,120.6190033,16.3607998,Benguet
651,Connecting road to magallanes,attraction,123.8919983,12.7865,Sorsogon
652,Popiex lumantas,attraction,124.9089966,7.7137499,Bukidnon
653,Aurora White Beach,attraction,121.4250031,15.3717003,Aurora
654,My new place discovered,attraction,123.598999,13.0130997,Sorsogon
655,A-maze-ing Sunflowers,attraction,120.7580032,15.9736996,Pangasinan
656,Mangroves Walkway,attraction,123.5889969,12.3521004,Masbate
657,Botanical Garden Sign,attraction,120.612999,16.4150009,Benguet
658,WWII Japanese tunnel,attraction,120.6139984,16.4141998,Benguet
659,Battery Crockett,attraction,120.5790024,14.3757,Bataan
660,Battery Wheeler,attraction,120.5709991,14.3776999,Bataan
661,Icm,attraction,123.8529968,9.6377497,Bohol
662,Casa Simpauco,attraction,120.723999,14.9271002,Pampanga
663,A.B Maningo Farm,attraction,125.7659988,7.3687701,Davao del Norte
664,"Sta. Maria, Laguna Arc",attraction,121.4589996,14.5368996,Laguna
665,Santa Monica beach,attraction,119.5619965,11.3079004,Palawan
666,Penaniatayan Point,attraction,119.5690002,11.2924004,Palawan
667,Bulang beach,attraction,119.5579987,11.3151999,Palawan
668,Toratod Point,attraction,119.564003,11.3123999,Palawan
669,Jerome Lasala Tanza,attraction,120.8740005,14.3118,Cavite
670,Medallion House Tanza,attraction,120.8649979,14.3189001,Cavite
671,Altavas Town Plaza,attraction,122.4869995,11.5380001,Aklan
672,Farm 1,attraction,124.5390015,12.0943003,Samar
673,Farm 2,attraction,124.5390015,12.0941,Samar
674,corals,attraction,119.8710022,11.4793997,Palawan
675,corals,attraction,119.8710022,11.4792004,Palawan
676,auntie charing,attraction,122.4430008,9.81423,Negros Occidental
677,Suay,attraction,122.8310013,10.0587997,Negros Occidental
678,Narito Beach resorts,attraction,123.25,13.2824001,Camarines Sur
679,South Country Garden,attraction,121.1220016,14.2821999,Laguna
680,Calle Crisologo,attraction,120.3880005,17.5695992,Ilocos Sur
681,Jaen Inland Resort,attraction,122.5879974,10.7823,Iloilo
682,Cambuhawe Spring,attraction,123.7210007,10.4926004,Cebu
683,White Beach,attraction,119.1559982,10.4060001,Palawan
684,Bango Beach,attraction,126.5690002,7.3366299,Davao Oriental
685,Sampaguita Garden,attraction,120.6139984,15.4730997,Tarlac
686,ForSale,attraction,118.6650009,9.9015198,Palawan
687,ma.lourdes gallegos 174 purok1,attraction,120.9950027,15.4911003,Nueva Ecija
688,melvin veneracion 66 p1 junk shop,attraction,121.0220032,15.5215998,Nueva Ecija
689,mary jane lagarta 176 yakal hollowblocks,attraction,121.0080032,15.4952002,Nueva Ecija
690,jay fidel libres p1 tindahan,attraction,121.0770035,15.5046997,Nueva Ecija
691,arnold pagsambugan 451 sur,attraction,121.0820007,15.4988003,Nueva Ecija
692,donnabelle nagano 198 masikap,attraction,120.9649963,15.4814997,Nueva Ecija
693,celerina mercado magallanes st. tabi tindahan,attraction,121.052002,15.5199003,Nueva Ecija
694,chanel buencamino b17 lot11,attraction,120.9980011,15.4923,Nueva Ecija
695,alexis san diego 0267,attraction,121.0329971,15.5025997,Nueva Ecija
696,gil inigo mercado pigery,attraction,121.0780029,15.4960003,Nueva Ecija
697,reynaldo sarmenta 161,attraction,120.9980011,15.4921999,Nueva Ecija
698,jerome diesta 339,attraction,121.0800018,15.5064001,Nueva Ecija
699,genalyn duenas tindahan,attraction,121.0820007,15.4989004,Nueva Ecija
700,Castanas Spring Resort,attraction,124.9550018,10.6785002,Leyte
701,San Jose Skimboarding Camp,attraction,125.0400009,10.9937,Leyte
702,FJA Aviary,attraction,121.1259995,14.1859999,Laguna
703,Longhouse,attraction,125.0749969,9.9079704,Southern Leyte
704,Domingos,attraction,120.6490021,15.6311998,Tarlac
705,Rasa island,attraction,118.4440002,9.2228899,Palawan
706,Estrella Village,attraction,118.4160004,9.3575802,Palawan
707,Edna's Garden swimming pool,attraction,118.4089966,9.3560495,Palawan
708,Soldier hills (CAV),attraction,120.9749985,14.4173002,Cavite
709,San Nicolas near Quinto/Bayanan (CAV),attraction,120.9749985,14.4266005,Cavite
710,NIA /Bacoor blvd(CAV),attraction,120.9649963,14.4305,Cavite
711,Tabon Caves Complex,attraction,117.9820023,9.2804098,Palawan
712,Cave Entrance,attraction,120.9029999,17.0653,Mountain Province
713,Chabad of cebu,attraction,123.9120026,10.3233995,Cebu
714,Kinabuhayan Cave,attraction,121.447998,14.0414,Quezon
715,Jesus' Footprint,attraction,121.447998,14.0417004,Quezon
716,Aqua Momentum,attraction,125.0090027,11.2501001,Leyte
717,Infinity farm,attraction,121.0439987,13.3389997,Oriental Mindoro
718,Kenying,attraction,121.0070038,14.6666002,Metro Manila
719,Boso Boso Highlands,attraction,121.2350006,14.6295996,Rizal
720,JVR Island in the Sky Resort,attraction,123.776001,10.4314003,Cebu
721,Tinyan Viewpoint,attraction,121.8809967,20.2859993,Batanes
722,Capusan Beach,attraction,121.0059967,10.8564997,Palawan
723,Eskinita,attraction,121.0690002,12.3474998,Occidental Mindoro
724,Kawa Kawa Park,attraction,123.5530014,13.2259998,Albay
725,Aroma Beach,attraction,126.0149994,6.8845201,Davao Oriental
726,Cuyo Pilgrimage,attraction,121.0299988,10.8346996,Palawan
727,Mount Aguada,attraction,121.0329971,10.8406,Palawan
728,Lucbuan Hill,attraction,121.0770035,10.8596001,Palawan
729,D'Romielea's Place,attraction,121.0709991,10.8722,Palawan
730,Fort ruins,attraction,121.0719986,10.8722,Palawan
731,Hilltop,attraction,121.1419983,14.9011002,Bulacan
732,Tatlong Pulo Beach,attraction,122.512001,10.5810003,Guimaras
733,Talisayan Marine Sanctuary,attraction,122.1399994,10.5848999,Iloilo
734,Camiña - Heritage Curio Shop,attraction,122.5149994,10.6896,Iloilo
735,louies hidden beach,attraction,120.6279984,13.8081999,Batangas
736,Jawili beach,attraction,122.2269974,11.7934999,Aklan
737,Boracay,attraction,121.9280014,11.9624996,Aklan
738,D'mall,attraction,121.9250031,11.9628,Aklan
739,Layag Layag Beach,attraction,120.586998,14.1753998,Batangas
740,Ang dating daan,attraction,120.9840012,14.4027004,Cavite
741,Aular Pool,attraction,120.6849976,16.3675995,Benguet
742,Alindayat Lake,attraction,119.9440002,15.6104002,Zambales
743,Falcon Crest Resort,attraction,121.0419998,14.8872995,Bulacan
744,Tayangban Cave Pool,attraction,126.0630035,9.86129,Surigao del Norte
745,Betty's Farm,attraction,123.8099976,10.415,Cebu
746,Bikini Beach,attraction,123.8389969,9.58603,Bohol
747,Tibiao Butterfly House,attraction,122.0550003,11.2979002,Antique
748,Registration office - Entrance park (50 pesos),attraction,122.072998,11.3137999,Antique
749,Hanging bridge,attraction,122.0759964,11.3184996,Antique
750,Entrance waterfall - GUIDE Compulsory 150 pesos,attraction,122.0800018,11.3199997,Antique
751,Cave 2,attraction,122.3479996,11.6759996,Aklan
752,Dela Cruz House of Piña,attraction,122.3720016,11.7107,Aklan
753,Cherry Blossom Trees,attraction,123.1419983,10.3611002,Negros Occidental
754,WasSup Beach m Tr,attraction,123.7959976,11.1760998,Cebu
755,Bulalacao New Port,attraction,121.3389969,12.3135996,Oriental Mindoro
756,Hanging bridge,attraction,121.3450012,12.3262997,Oriental Mindoro
757,Fire fly river station,attraction,123.6309967,12.8978004,Sorsogon
758,Taggat Lagoon,attraction,121.0459976,18.6117001,Cagayan
759,Jom pogi,attraction,120.9219971,14.4201002,Cavite
760,Lagoon Tiktikan,attraction,125.9120026,9.6098003,Surigao del Norte
761,extreme adventure,attraction,120.2949982,14.7886,Bataan
762,ASA Rizal,attraction,117.6360016,9.0395498,Palawan
763,ASA Aborlan,attraction,118.5490036,9.4347296,Palawan
764,"Mark """"A"""" island",attraction,125.9039993,9.5980101,Surigao del Norte
765,Tagabayang Reef and Tidal Pools,attraction,126.1139984,9.8555298,Surigao del Norte
766,Kawa-Kawa Hill,attraction,123.5530014,13.2262001,Albay
767,Lake Forest Resort Mexico Pampanga,attraction,120.6930008,15.0771999,Pampanga
768,Lucban rice field,attraction,121.5800018,14.1097002,Quezon
769,Lucban House pahiyas,attraction,121.5510025,14.1152,Quezon
770,Casa San Francisco,attraction,120.848999,14.9034996,Bulacan
771,Butterfly House,attraction,120.8430023,14.9034996,Bulacan
772,Sun Valley Jaass Beach Resort,attraction,123.7809982,13.3057003,Albay
773,Bagumbayan Gymnasium,attraction,123.7149963,13.1414003,Albay
774,Highest Point,attraction,120.7750015,16.6403999,Benguet
775,Domo Green,attraction,120.5859985,16.4578991,Benguet
776,Biyo Verdi Inland Resort & Putt-Golf,attraction,122.5329971,10.7756004,Iloilo
777,Bahay ni Rosing Angeles,attraction,119.9100037,15.7545004,Zambales
778,Old Diplomat Hotel,attraction,120.586998,16.4039001,Benguet
779,Bato Hanggod May tukod nga Kawayan....nga-a gina guba niyo ako?,attraction,122.2730026,10.8153,Iloilo
780,Sitio Antonio Wavepool Resort,attraction,120.9520035,14.8880997,Bulacan
781,Villa Luisa,attraction,120.5940018,15.6034002,Tarlac
782,Balili Hanging Bridge,attraction,120.9369965,17.0454006,Mountain Province
783,Wine Cellar Door,attraction,120.8980026,17.0870991,Mountain Province
784,Salaman turn off,attraction,120.3949966,14.5804996,Bataan
785,Balili Bgy Hall,attraction,120.9300003,17.0480003,Mountain Province
786,Salaman Beach Resort,attraction,120.3949966,14.5794001,Bataan
787,Estrella Falls,attraction,118.4110031,9.4102697,Palawan
788,Villanueva Residence,attraction,120.5630035,15.2465,Pampanga
789,Quartel,attraction,123.4339981,9.5202398,Cebu
790,Baluarte,attraction,123.4349976,9.5205002,Cebu
791,Binirayan Sports Complex,attraction,121.9469986,10.7466002,Antique
792,Barko na bahay,attraction,121.1060028,14.5739002,Rizal
793,Cabong Beach,attraction,125.4520035,11.5879002,Eastern Samar
794,Mabaroca Beach Resort,attraction,125.4550018,11.5888004,Eastern Samar
795,Coral Garden,attraction,120.1920013,11.9527998,Palawan
796,Rice terraces,attraction,121.0849991,16.9120998,Ifugao
797,Rice terraces,attraction,121.0800018,16.9111004,Ifugao
798,Candol Cove Beach,attraction,124.322998,11.8135996,Biliran
799,SA SUDIANG's Residence,attraction,124.6080017,11.0490999,Leyte
800,RP BERTULFO's Residence,attraction,124.6669998,10.9490004,Leyte
801,Pulo Islet,attraction,125.4209976,6.6161098,Davao Occidental
802,Momarco Resort,attraction,121.3450012,14.5279999,Rizal
803,Bahay ni dad,attraction,123.552002,13.5509996,Camarines Sur
804,Lanzones Resort,attraction,120.935997,14.7167997,Bulacan
805,Mt. Arayat National Park,attraction,120.7639999,15.1743002,Pampanga
806,Quitinday Greenhills,attraction,123.6190033,13.1076002,Albay
807,Tojoman Lagoon,attraction,125.9160004,9.5933104,Surigao del Norte
808,Former Tieza Botanical Garden,attraction,123.8669968,10.3898001,Cebu
809,Villa Reyes Resort,attraction,121.0500031,14.3936005,Metro Manila
810,Viewpoint,attraction,121.1110001,17.2283001,Kalinga
811,"10,000 LED Roses",attraction,123.9329987,10.2565002,Cebu
