FID,amenity,name,latitude,longitude
7352,restaurant,Razon's,14.4113998,121.0469971
7353,restaurant,Classic Savory,14.4113998,121.0469971
7354,restaurant,Le Bistro,16.9109993,121.0609970
7355,restaurant,Goto Hub,14.6224003,121.0579987
7356,restaurant,Dafney's Pizza,17.4185009,120.4739990
7357,restaurant,Bruscos,15.4863005,120.5910034
7358,restaurant,Mia’s Restobar & KTV,9.3369102,123.3010025
7359,restaurant,Kelly's Kitchenette,14.0644999,121.3219986
7360,restaurant,Pizza Hut,16.4113998,120.5989990
7361,restaurant,Veneer Resto Cafe,16.4120007,120.5979996
7362,restaurant,Peak Garden Bistro,16.4134998,120.5960007
7363,restaurant,Bon Chon,16.4123001,120.5979996
7364,restaurant,Susie's Cuisine,15.3354998,120.5910034
7365,restaurant,ZANDBAR Resto,11.6145000,125.4380035
7366,restaurant,Samgyupsalamat,14.5978003,121.0370026
7367,restaurant,La Terrasse,9.4641800,123.3789978
7368,restaurant,Don Ramon restaurant,13.8462000,121.2089996
7369,restaurant,Lugaw ni Onoy,14.6693001,120.9469986
7370,restaurant,Max's Restaurant,14.5630999,120.9899979
7371,restaurant,Yin Nan,14.5614996,120.9889984
7372,restaurant,Brickwood Cafe,14.4473000,120.9410019
7373,restaurant,Beth's Kitchen,9.1904202,123.2639999
7374,restaurant,Benn's Bowl Diner,14.2727003,121.1039963
7375,restaurant,Anne's Cafe & Restaurant,10.3483000,123.5989990
7376,restaurant,BonChon,14.5590000,121.0059967
7377,restaurant,Mad Max,13.4338999,123.4130020
7378,restaurant,Fat Boy Slim,13.4343004,123.4130020
7379,restaurant,Udaya Resto Lodge,11.6756001,124.3570023
7380,restaurant,Kaboodle,16.5158997,121.1849976
7381,restaurant,Uno Dos,10.4101000,119.1770020
7382,restaurant,Habibis Grill,16.4134007,120.5920029
7383,restaurant,Brique Plaza,14.4273005,120.9449997
7384,restaurant,Anne's Coffee & Restaurant,10.3485003,123.5989990
7385,restaurant,Gotohan sa Tarlac,15.4406004,120.5989990
7386,restaurant,Victoria's Eatery,11.3094997,119.4199982
7387,restaurant,mang inasal,14.5579004,121.1399994
7388,restaurant,Swiss Deli,7.0611501,125.5910034
7389,restaurant,"Hoy, Panga!",11.9608002,121.9250031
7390,restaurant,Park Place,11.3011999,124.6890030
7391,restaurant,Pizza Treat,11.3011999,124.6890030
7392,restaurant,Sonjay's,14.6250000,121.0550003
7393,restaurant,Danny's Canteen,11.3015003,124.6890030
7394,restaurant,Coring's Cafe,11.3011999,124.6890030
7395,restaurant,Ciudad Elmina Fishing Village,16.0340996,120.3440018
7396,restaurant,Lanz Pizza,10.3108997,123.9029999
7397,restaurant,Paru,11.3011999,124.6900024
7398,restaurant,Tatay's Inato Grills,8.9447803,125.5319977
7399,restaurant,Rosario's Seafoods,8.9447098,125.5319977
7400,restaurant,Same Place Grill,9.7644901,125.4830017
7401,restaurant,Ankol's Boneless Lechon,9.3255301,123.3069992
7402,restaurant,Lorremz Eatery and Made to Order,14.3817997,120.8779984
7403,restaurant,Luna del Sol Restaurant and Wine Bar,15.1491003,120.5599976
7404,restaurant,Ichiro,14.6084003,120.9879990
7405,restaurant,Neva's Place,9.7397003,118.7320023
7406,restaurant,VLK Pizzeria & Creperie,9.5213203,123.4319992
7407,restaurant,Joaquin Runway View Grill,10.3133001,123.9899979
7408,restaurant,Braises N' Stew,14.5983000,121.0380020
7409,restaurant,Ling Nam,14.5984001,121.0380020
7410,restaurant,Budbod atbp,14.5727997,121.1259995
7411,restaurant,Pebbles Restaurant,9.4174900,123.3010025
7412,restaurant,Oppa Chicken,14.5749998,121.0670013
7413,restaurant,Gerry's Grill,8.9425802,125.5189972
7414,restaurant,Max Restaurant,8.9426098,125.5199966
7415,restaurant,Mamma Mam (Korean Restaurant),14.1129999,121.1419983
7416,restaurant,Barrio Fiesta,14.1128998,121.1419983
7417,restaurant,Ben's Halo-halo,14.2882996,120.8679962
7418,restaurant,Overview Eatery,7.6023102,125.1480026
7419,restaurant,KRAKEN wok’&’roll,10.4118996,119.1780014
7420,restaurant,Lugawan,14.5486002,121.0640030
7421,restaurant,Lugawan,14.5486002,121.0640030
7422,restaurant,Tirso's Deli at Double M Hotel,7.9051399,125.0920029
7423,restaurant,Hot-Star,14.5208998,120.9899979
7424,restaurant,Blue Seas Seafoods & Restaurant,14.5207996,120.9899979
7425,restaurant,Yummy House Barbecue,14.5205002,120.9899979
7426,restaurant,Padre Ninno Gourmet Marilog,7.5239000,125.2300034
7427,restaurant,Matagang Dining Center,13.4077997,123.3730011
7428,restaurant,Linggay Eatery,11.3021002,124.6890030
7429,restaurant,Ethan's Cafe,11.3021002,124.6890030
7430,restaurant,Emil's Hangout,11.3024998,124.6890030
7431,restaurant,Nanbantei Yakitori Bar,14.5555000,121.0189972
7432,restaurant,Mang Inasal,14.4533997,120.9759979
7433,restaurant,Castanea RestoBar,14.5497999,121.1110001
7434,restaurant,Ningnangan jr.,15.0546999,120.7119980
7435,restaurant,All American,14.5745001,121.0199966
7436,restaurant,Shabu Shabu,7.0822301,125.6100006
7437,restaurant,Mori Restaurant and Bar,14.1260004,120.9700012
7438,restaurant,Mila's Inasal Station,8.7756100,117.8369980
7439,restaurant,Live Life!,10.3182001,123.8960037
7440,restaurant,Bugis,14.6022997,121.0339966
7441,restaurant,Lolo Genes and lola Via's restaurant,14.2074003,121.7480011
7442,restaurant,Shanna's Garden & Restaurant,14.2047005,121.7460022
7443,restaurant,Ristorante delle Mitre,14.5895004,120.9749985
7444,restaurant,Steve's Diner,7.9168100,125.0920029
7445,restaurant,The Hive Restobar,7.9053998,125.0950012
7446,restaurant,Ilatops Ugrill & Restobar,7.9122300,125.0940018
7447,restaurant,Prawn House Seafood Restaurant,7.9304199,125.0970001
7448,restaurant,Chuna's Bar and Grill Corner,9.9500399,123.3659973
7449,restaurant,Personal che'f,9.5809202,123.8190002
7450,restaurant,Ongi,14.4052000,120.8769989
7451,restaurant,King Bee,14.4056997,120.8769989
7452,restaurant,Tuna Terminal,9.6546001,123.8669968
7453,restaurant,Mr. Liempo,14.5511999,121.0630035
7454,restaurant,Razon's,14.6320000,121.0830002
7455,restaurant,Contis Bakeshop & Restaurant,14.6528997,121.0350037
7456,restaurant,Lualbati Restaurant,11.3137999,119.4229965
7457,restaurant,Buntod,9.6842604,122.9589996
7458,restaurant,Happy Tummy,16.3743000,120.6149979
7459,restaurant,Blaq Sheep Coffee Tea and Company,14.6366997,121.0579987
7460,restaurant,Paytocan Restaurant,16.7968006,120.8199997
7461,restaurant,Ian's Bulaluhan,16.7989006,120.8209991
7462,restaurant,Ivory Bulls Bulaluhan and Kambingan,16.7992992,120.8209991
7463,restaurant,Ina's Budget Meal,16.7991009,120.8209991
7464,restaurant,Curba Grill,13.4728003,121.8600006
7465,restaurant,Bleachers Barbecue,10.3149996,123.8949966
7466,restaurant,La Pergola Cafe,8.0949297,123.4850006
7467,restaurant,Mendokoro,14.5602999,121.0240021
7468,restaurant,L.A Brunch,14.5434999,121.0120010
7469,restaurant,Ersao Taiwanese Restaurant,16.4134998,120.5960007
7470,restaurant,Delecta,8.2273798,124.2490005
7471,restaurant,Orange Claw,8.2273798,124.2490005
7472,restaurant,Park-To-Go Pizza,8.2274303,124.2509995
7473,restaurant,Sam eatery,9.8899603,123.8290024
7474,restaurant,Buffet 101,10.3269997,123.9329987
7475,restaurant,Dos Bandidos,14.4834003,121.0329971
7476,restaurant,Judy store,9.8932600,123.8349991
7477,restaurant,Fumagalli Pizza,9.9465399,123.9589996
7478,restaurant,GROOGIES' soup and grill,9.7493000,122.4020004
7479,restaurant,Rico's Inn Restaurant,13.5278997,122.1100006
7480,restaurant,Bugoy's Eatery,16.1583004,120.5220032
7481,restaurant,Owdee’s Restobar & Catering Services,12.3710003,123.6360016
7482,restaurant,La Barrida Restaurant,13.9629002,121.3209991
7483,restaurant,Albur's All In Pizza Burger Grill,10.3254995,123.9120026
7484,restaurant,Sianda's Kambingan,7.6009498,125.1770020
7485,restaurant,Wildberry Diner,7.4965701,125.2490005
7486,restaurant,Wingers Unlimited,10.3105001,123.8960037
7487,restaurant,Borussia German Restaurant and Bakery,10.7346001,124.0120010
7488,restaurant,Cucina Carmencita,10.6226997,124.0260010
7489,restaurant,Nic-Lyn's Eatery,16.9116993,121.0619965
7490,restaurant,Adamo,9.3178396,123.3020020
7491,restaurant,Beeffalo,14.5929003,121.0329971
7492,restaurant,Inbox Food Hub,14.4090004,120.9400024
7493,restaurant,Rhona’S Boodle House,14.8198004,120.9639969
7494,restaurant,Don Cheffy,14.8198004,120.9639969
7495,restaurant,Bantigue Resort and Restaurant,12.2493000,122.0019989
7496,restaurant,Roberto's Bar and Restaurant,12.2599001,121.9940033
7497,restaurant,B.Bu.Q,8.2273798,124.2500000
7498,restaurant,oranje karanderia,14.5591002,120.9840012
7499,restaurant,Eatery,11.2955999,124.6989975
7500,restaurant,Ramenchoi,10.6717997,122.3479996
7501,restaurant,Nipa Hut Grill Haus,10.5285997,119.2539978
7502,restaurant,Top of Cebu,10.3716002,123.8710022
7503,restaurant,Drive-By Taco Shop,14.4502001,121.0189972
7504,restaurant,Burp Burger Bakeshop,9.2679701,118.4069977
7505,restaurant,Seol Hwa,14.4563999,121.0080032
7506,restaurant,Giligan's,14.8213997,120.2740021
7507,restaurant,Hendy's Diner,10.3332996,123.9110031
7508,restaurant,Son-Goha Onigirazu Donburi,10.3332996,123.9110031
7509,restaurant,Eat n Be Well Vegetarian Haven,13.7585001,121.0589981
7510,restaurant,El Centro,14.7150002,121.9380035
7511,restaurant,Macafania restaurant,9.5982599,124.0159988
7512,restaurant,TNT Lechon Manok,16.1541996,119.9800034
7513,restaurant,Mang Inasal,16.1546001,119.9800034
7514,restaurant,On the Rod,16.1452999,119.9899979
7515,restaurant,Double Dough Tango Pizzeria,10.2849998,123.9690018
7516,restaurant,Ocean Garden,10.3361998,123.9319992
7517,restaurant,S&R Pizza,10.3202000,123.9110031
7518,restaurant,Mamma Mam Korean Restaurant,14.1129999,121.1419983
7519,restaurant,Tita Beth Foodhouse,14.8464003,121.9720001
7520,restaurant,Florabel,14.5762997,121.0630035
7521,restaurant,Rovel's Eatery,16.1077995,120.0110016
7522,restaurant,Agots bar and restaurant,13.9369001,120.7320023
7523,restaurant,Umbrella Pizza,15.3115997,120.9499969
7524,restaurant,Bon Chon,14.2552996,121.3919983
7525,restaurant,CoCina de la Casa,10.3191996,123.8990021
7526,restaurant,Cebu Lumpia House,10.2929001,123.8990021
7527,restaurant,Gerry's Jeepney,14.6520004,121.0550003
7528,restaurant,Bulambing,14.6212997,121.0589981
7529,restaurant,Food Paradise,14.6212997,121.0589981
7530,restaurant,Eliana's Ihaw Ihaw Restro Grill,16.1373005,119.9950027
7531,restaurant,Lyca's Deal,16.1551991,119.9800034
7532,restaurant,Kaluto Restaurant,14.8850002,120.8499985
7533,restaurant,Countryside,14.4294996,120.9380035
7534,restaurant,Yasuragi Japanese Cuisine,16.4144993,120.5999985
7535,restaurant,Ayen's,9.9937696,122.8190002
7536,restaurant,Melting Pot,9.9883099,122.8130035
7537,restaurant,Penong's,6.4148502,125.6100006
7538,restaurant,Maria's BBQ Station,6.7513599,125.3629990
7539,restaurant,Beltran place,16.7812996,121.6940002
7540,restaurant,J20,11.9561996,121.9319992
7541,restaurant,Kyle's backribs,10.6349001,122.9550018
7542,restaurant,Kai Restaurant,10.3172998,123.8929977
7543,restaurant,Schiefer's German Restaurant,10.4280996,124.0039978
7544,restaurant,Fiesta Bay Seafood Restaurant,10.3115997,124.0230026
7545,restaurant,Fat Tony’s,9.7672300,118.7429962
7546,restaurant,Sunmai Bar,11.3129997,119.4219971
7547,restaurant,Andika,14.1344004,122.9840012
7548,restaurant,Kikambal Food Garden,14.1332998,122.9850006
7549,restaurant,Hoogpaan,14.1316996,122.9860001
7550,restaurant,Panan-ili Grill & restaurant,16.3547993,119.8130035
7551,restaurant,TUNA ISLAND,7.4350500,125.8000031
7552,restaurant,Genries grill,14.1150999,122.9560013
7553,restaurant,La Guerta Caminar,14.1526003,122.9179993
7554,restaurant,Oppa Kitchen - Korean,14.1160002,122.9540024
7555,restaurant,RestoAvenue,14.1358995,122.9240036
7556,restaurant,Ami's Food Shack,11.1591997,124.9909973
7557,restaurant,Dia's Food Haus,11.1597004,124.9889984
7558,restaurant,Funnside Ningnangan,15.0600004,120.6559982
7559,restaurant,Island Tropic Restaurant,16.1907005,120.0039978
7560,restaurant,Kix Kaye - Singaporean Restaurant,13.6288004,123.1920013
7561,restaurant,Peri Peri,15.3578997,120.5920029
7562,restaurant,Jaydees Bar & Restaurant,16.1889992,120.0009995
7563,restaurant,The Beehive,9.1744804,124.6360016
7564,restaurant,Snowsheen Restaurant,10.2971001,123.8980026
7565,restaurant,Dong Juan,14.6415997,121.1039963
7566,restaurant,Passenger Seat,14.6412001,121.1029968
7567,restaurant,Hassan Kabab and Steaks,14.6413002,121.1029968
7568,restaurant,Spicy Elements,14.4316998,121.0120010
7569,restaurant,Bocadillos,14.4313002,121.0110016
7570,restaurant,RBR Hotel Restaurant,16.1849003,119.9970016
7571,restaurant,Shakey's,16.1574001,119.9769974
7572,restaurant,J and B Restaurant,11.7795000,124.8860016
7573,restaurant,Mostoles BarBQue,15.8500996,121.5360031
7574,restaurant,Babes resto and grill,15.8500996,121.5360031
7575,restaurant,Zenec Grill Haus,16.1445999,119.9749985
7576,restaurant,Sattelite Canteen,16.4279003,120.5500031
7577,restaurant,Napoli Caffé,9.1561804,123.4950027
7578,restaurant,Badz & Pets Kaleskisan,16.1541996,119.9800034
7579,restaurant,C&B's,16.1541004,119.9810028
7580,restaurant,Madelyn's Pinapaitan,17.9689007,121.6559982
7581,restaurant,Rancho Vista,14.0958996,120.9400024
7582,restaurant,Mich's Garden Cafe,14.5415001,121.3649979
7583,restaurant,BNK Cafe and Restaurant,14.5685997,121.3700027
7584,restaurant,Travelers Mini Stop,14.5550003,121.3659973
7585,restaurant,Ugo Big,13.9491997,121.3529968
7586,restaurant,Vegan Iligan,10.3095999,123.9589996
7587,restaurant,Lido - Pugon Rosted Asado,14.5802002,120.9810028
7588,restaurant,Bulaluhan ni Titspa,14.2995005,120.9619980
7589,restaurant,Matgalne,14.1962004,121.1439972
7590,restaurant,Furumoto,14.1962004,121.1439972
7591,restaurant,Matutina's Restaurant,16.0552006,120.3379974
7592,restaurant,Penong's,6.7564802,125.3550034
7593,restaurant,Rose Cafe,16.4125004,120.5960007
7594,restaurant,Jen's Fastfood,16.4125004,120.5960007
7595,restaurant,Sedap Malay Kitchen,14.5548000,121.1380005
7596,restaurant,Guarda’s Kitchen,14.4605999,120.9430008
7597,restaurant,Andok's - Tagbac,10.7614002,122.5770035
7598,restaurant,Chicken Deli,10.7629004,122.5780029
7599,restaurant,Red Lizard,10.3181000,123.9059982
7600,restaurant,Southpole Ihaw-Ihaw,10.3050003,123.8949966
7601,restaurant,8two8,10.3175001,119.3440018
7602,restaurant,Guinit,9.5507898,123.7710037
7603,restaurant,Puswak Resto Bar,10.9549999,123.3119965
7604,restaurant,Garahe,8.8284101,125.0999985
7605,restaurant,JT's Manukan Grille,14.7262001,121.0479965
7606,restaurant,Tambahay,15.8041000,120.9990005
7607,restaurant,Baliwag Lechon,14.4435997,120.9240036
7608,restaurant,Cool Green Bulaloan,6.8343201,125.4059982
7609,restaurant,Casa Bianca,12.3548002,121.0699997
7610,restaurant,San Diego,14.1330996,120.5800018
7611,restaurant,Andy’s Delicious Satti,6.9193301,122.0879974
7612,restaurant,WinMei's Panciteria,17.6275005,121.7259979
7613,restaurant,FOOD GARAGE,14.7206001,121.0530014
7614,restaurant,Chooks to Go,14.1949997,120.8779984
7615,restaurant,Sr. Pedro,14.1950998,120.8779984
7616,restaurant,Tatsunoko Bentōya,14.4660997,121.0100021
7617,restaurant,Pancake House,15.4322004,120.5989990
7618,restaurant,Raphael's,15.4495001,120.5979996
7619,restaurant,Kuya J's,14.5910997,120.9990005
7620,restaurant,Kusina ni Judah,7.1056099,125.6149979
7621,restaurant,Rice Corner,14.1896000,121.7330017
7622,restaurant,Cocina de Gat-uban,14.1896000,121.7330017
7623,restaurant,Pochero Sa Sugbo,10.3109999,123.8960037
7624,restaurant,The Black Apartment,14.4313002,120.9319992
7625,restaurant,Green Dining,9.2681303,123.2519989
7626,restaurant,Chinky's,10.6682997,122.9469986
7627,restaurant,Nena's Rose,10.6794996,122.9550018
7628,restaurant,Herbs and Beans,14.2342997,121.3669968
7629,restaurant,RJC Bamboo Resto Bar & Village,10.2564001,123.8659973
7630,restaurant,Eatery,13.1834002,123.6569977
7631,restaurant,Sumix,13.1812000,123.6559982
7632,restaurant,Rustica,15.1358004,120.5660019
7633,restaurant,Island Boy Grill,11.9982996,120.2030029
7634,restaurant,Afietite,14.1393003,121.4209976
7635,restaurant,5 J's cafe and restaurant,10.5486002,123.2509995
7636,restaurant,Breeze Cafe & Restaurant,10.3557997,123.6110001
7637,restaurant,Estrella Del Mar,10.3594999,123.6149979
7638,restaurant,Lola avenue,10.1344004,124.8369980
7639,restaurant,Ate Belen Food House,14.2785997,122.7009964
7640,restaurant,Wokeria Crab and Pasta House,11.9619999,121.9250031
7641,restaurant,Seraphims and Cherubims Resort,17.5466995,120.3850021
7642,restaurant,Crosta,14.5630999,121.0299988
7643,restaurant,Bao,14.5630999,121.0309982
7644,restaurant,Kashmir,14.5632000,121.0299988
7645,restaurant,Resto Grill on 2nd level,16.2226009,120.0459976
7646,restaurant,Ilang-Ilang Restaurant,14.6000996,120.9720001
7647,restaurant,SLU-LHS JHS Canteen (Charles Peters Campus),16.4158993,120.6090012
7648,restaurant,Cafe Mary Grace,14.5141001,120.9810028
7649,restaurant,Big Bite Brick Pizza Oven,16.1518002,119.9840012
7650,restaurant,Cardiac Delights,14.6408005,121.1200027
7651,restaurant,Sheriff's Grill,10.2940998,123.9449997
7652,restaurant,Calda Pizza,10.2925997,123.9449997
7653,restaurant,Pagatpat Seafood House,10.2339001,124.7710037
7654,restaurant,Asian Flavors,14.6032000,121.0380020
7655,restaurant,Lyndons,7.0699701,125.6139984
7656,restaurant,Pizzarella,8.4808903,124.6480026
7657,restaurant,Cops and Robbers,14.6040001,121.0390015
7658,restaurant,Kaizen Siargao,9.7860498,126.1620026
7659,restaurant,Bulalo,14.0921001,121.0169983
7660,restaurant,3B Fish & Chips,10.0485001,126.0709991
7661,restaurant,Haruhay Restaurant,10.2645998,123.9820023
7662,restaurant,Bleachers Barbeque,10.3129997,123.9199982
7663,restaurant,The Orange Gecko,9.7328396,118.7559967
7664,restaurant,Pearl Cafe,17.0904007,120.9779968
7665,restaurant,Kumpares,14.2784996,120.8700027
7666,restaurant,Molmol Pizzeria,9.2481804,123.5920029
7667,restaurant,HARDIN Grill,17.1005993,121.8580017
7668,restaurant,Ricardo's,9.8219099,124.1949997
7669,restaurant,Local restaurant,10.1960001,118.8929977
7670,restaurant,Enrico Miranda Kambingan at Tapsihan,14.1238003,121.1389999
7671,restaurant,Ped and Wally Mami,14.0644999,121.3219986
7672,restaurant,Dos Hermanas,14.5447998,121.0670013
7673,restaurant,Chicky,14.6022997,120.9759979
7674,restaurant,Casa Ecijanos Restaurant,15.4899998,120.9660034
7675,restaurant,Tapsihan,12.4935999,122.5100021
7676,restaurant,1st Ave Hwaro,15.1661997,120.5820007
7677,restaurant,Laszaji,12.4006004,121.9879990
7678,restaurant,Jazz Chillin' Restaurant & Music Lounge,10.3081999,123.9010010
7679,restaurant,Zedrick's Lomi House,14.0943003,121.0370026
7680,restaurant,PV Grill,9.7866497,125.5000000
7681,restaurant,Mia's Muffin Houzz,16.8495998,120.8619995
7682,restaurant,Duc’s Chicken Inasal,6.7077999,121.9710007
7683,restaurant,Font Resto,6.7060299,121.9710007
7684,restaurant,MJ Square,11.1559000,123.8069992
7685,restaurant,Gilligan’s,14.4284000,120.9649963
7686,restaurant,Tatay’s Restaurant,14.4280996,120.9649963
7687,restaurant,Restaurant,15.7943001,121.3020020
7688,restaurant,Vj Lomi,14.3406000,121.0839996
7689,restaurant,Lacosta,9.2837496,123.5970001
7690,restaurant,Anadolu Turkish food corner,9.3086596,123.3089981
7691,restaurant,FTM Restaurant,16.4831009,121.1500015
7692,restaurant,Felice Ristorante Italiano,9.4174900,123.3059998
7693,restaurant,Belgian Bistro,9.4181299,123.3089981
7694,restaurant,Mamacitas,10.5328999,119.2610016
7695,restaurant,Poco Deli,11.9984999,120.2050018
7696,restaurant,Ondoy,10.7194004,122.5510025
7697,restaurant,Isa Una Kapihan,14.5656004,121.0019989
